halqa_id,name,political_party,votes_2013,,
PP-151,Mian Muhammad Shafiq Qadri,Pakistan Sunni Tehreek,425,,
PP-151,Muhammad Awais Liaqat,Independent,22,,
PP-151,Muhammad Ijaz Ahmed,Independent,26,,
PP-151,Muhammad Irfan Iqbal,Independent,9,,
PP-151,Muhammad Saeed Qadir Sheikh,Independent,327,,
PP-151,Naeem ul Haq,Independent,2,,
PP-151,Rana Abdul Majeed Khan,Tehreek-e-Tahafuze Pakistan,164,,
PP-151,Sardar Hur Bukhari,Independent,88,,
PP-151,Shahid Rafique Hadayat,Independent,6,,
PP-151,Shahzad ul Haq,Independent,11,,
PP-151,Syed Afzal Hussain Naqvi,Muttahida Qaumi Movement Pakistan,46,,
PP-151,Syed Tauseef Hussain Shah,Pakistan Muslim League (N),54374,,
PP-151,Syed Zahid Hussain Hamdani,Independent,15,,
PP-151,Tahir Mehmood Hamid,Tehreek-e-Pasmanada Awam Pakistan,2,,
PP-151,Waheed Ahmed Malik,Independent,4,,
PP-152,Amir Sajjad Khan,Muttahida Qaumi Movement Pakistan,41,,
PP-152,Ch Muhammad Bashir (Labha),Independent,15,,
PP-152,Col (R) Tahir Hussain Kardar,Independent,11,,
PP-152,Dr Murad Raas,Pakistan Tehreek-e-Insaf,36977,,
PP-152,Haji Manzoor Ahmed,Independent,32,,
PP-152,Javed Akhtar Ch,Pakistan Peoples Party Parliamentarians,1739,,
PP-152,Khwaja Salman Rafique,Pakistan Muslim League (N),34667,,
PP-152,Malik Mukhtar Aslam Khokhar,Independent,10,,
PP-152,Malik Shahid Aslam,Jamaat-e-Islami Pakistan,1002,,
PP-152,Mian Abdul Aziz,Independent,8,,
PP-152,Mian Ameer Hamza,Independent,319,,
PP-152,Mian Hanif Azam,Independent,4,,
PP-152,Molana Fasee ud Din,Jamiat Ulama-e-Islam (F),237,,
PP-152,Molana Fayaz Raza Khan,Pakistan Sunni Tehreek,781,,
PP-152,Muhammad Ramzan Sheikh,Independent,24,,
PP-152,Muhammad Usman Tariq,Independent,7,,
PP-152,Muhammad Zahid Malik,Independent,29,,
PP-152,Pervaiz M Khokhar,Independent,39,,
PP-152,Qari Muhammad Zawar Bahadar,Independent,559,,
PP-152,Tariq Rasheed,Independent,10,,
PP-152,Tariq Sadiq,Independent,70,,
PP-153,Abdul Hameed,Independent,452,,
PP-153,Abdul Karim Kalwar,Independent,52,,
PP-153,Abdul Majeed Chan,Independent,29,,
PP-153,Ali Abbas Bukhari,Independent,17,,
PP-153,Amir Bernard,Christian Progressive Movement,1282,,
PP-153,Chaudhry Muhammad Tufail,Tehreek-e-Tahafuze Pakistan,234,,
PP-153,Chaudhry Tariq Mehmood Kamboh,Independent,37,,
PP-153,Chaudhry Tariq Mehmood Kamboh,Millat Party,0,,
PP-153,Dr Choudhary Zahid Akram,Independent,32,,
PP-153,Hafiz Liaqat Ali Rizvi,Jamiat Ulama-e-Pakistan (Noorani),23,,
PP-153,Hafiz Muhammad Awais,Independent,8,,
PP-153,Ilyas A Khan,Independent,573,,
PP-153,Malik Khalid Israr Awan,Independent,20,,
PP-153,Malik Khalid Israr Awan,Millat Party,0,,
PP-153,Malik Muhammad Baber Awan,Independent,17,,
PP-153,Manzoor Hussain Niazi,Independent,72,,
PP-153,Maulana Ahmad Yar,Jamiat Ulama-e-Islam (F),288,,
PP-153,Mian Abdul Razzaq,Independent,5674,,
PP-153,Mian Akhtar Hussain,Independent,10,,
PP-153,Mian Khalid Pervaiz,Independent,197,,
PP-153,Mian Tariq Aziz,Millat Party,0,,
PP-153,Mian Tariq Aziz,Pakistan Peoples Party Parliamentarians,5541,,
PP-153,Muhammad Amjad Khan,Independent,21,,
PP-153,Muhammad Arshad,All Pakistan Muslim League,37,,
PP-153,Muhammad Iqbal Qasim Bhutta,Independent,87,,
PP-153,Muqaddar Raza Khan,Independent,14,,
PP-153,Naghmana Khurshid,Pakistan Muhafiz Watan Party,20,,
PP-153,Ramzan Siddique Bhatti,Pakistan Muslim League (N),51590,,
PP-153,Rana B Ayub Masih,Muttahida Qaumi Movement Pakistan,172,,
PP-153,Sarfraz Arjun,Independent,22,,
PP-153,Shabbir Syal,Pakistan Tehreek-e-Insaf,20031,,
PP-153,Usman Rafique Awan,Independent,10,,
PP-153,Zeeshan Sherwani,Independent,20,,
PP-154,Armaghan Sadiq,Independent,10,,
PP-154,Asghar Ali,Independent,2,,
PP-154,Asia Naz Sindhu,Independent,43,,
PP-154,Asif Raza Baig,Independent,6,,
PP-154,Asif Zahoor,Independent,12,,
PP-154,Aslam Bhutta,Christian Progressive Movement,651,,
PP-154,Boota Masih Bort,Independent,26,,
PP-154,Ch Anwar Sultan,Independent,225,,
PP-154,Ch Muhammad Shafique Numberdar Advocate,Independent,4,,
PP-154,Ch Sarosh Tahir Gujjar,Pakistan Muslim League,1340,,
PP-154,Ch Shabbir Ahmed Gujjar,Independent,20,,
PP-154,Chaudhry Imam Baksh Roky,Independent,9,,
PP-154,Chaudhry Muhammad Asif Khan Meo,Independent,3,,
PP-154,Engineer Rai Shahbaz Siddique,All Pakistan Muslim League,42,,
PP-154,Faisal Mir,Pakistan Peoples Party Parliamentarians,1718,,
PP-154,Hafiz Abdul Razzaq Rubani,Independent,41,,
PP-154,Hafiz Irfan Haider,Jamiat Ulama-e-Islam (F),132,,
PP-154,Haji Rana Sharafat Ali Qadri,Sunni Ittehad Council,1269,,
PP-154,Imran Shah,Independent,4,,
PP-154,Mazhar Bukhari,Independent,5,,
PP-154,Mian Sohail Sattar,Independent,8,,
PP-154,Mirza Muhammad Abid Mughal,Independent,42,,
PP-154,Muhammad Aamir Baloch,Muttahida Qaumi Movement Pakistan,85,,
PP-154,Muhammad Aslam Gara,Independent,653,,
PP-154,Muhammad Fayaz Bhatti,Independent,1,,
PP-154,Muhammad Iqbal Qureshi,Independent,36,,
PP-154,Muhammad Naeem,Independent,102,,
PP-154,Muhammad Tariq Chaudhry,Independent,3,,
PP-154,Naeem Anwar Butt,Independent,4,,
PP-154,Nasreen Akhtar,Independent,56,,
PP-154,Pervaiz Akhtar Awan,Independent,104,,
PP-154,Rana Aftab Zahid Advocate,Independent,32,,
PP-154,Rana Tariq Mehmood,Independent,2,,
PP-154,Sajjad Butt,Independent,62,,
PP-154,Sajjid Sardar Joyia,Pakistan Tehreek-e-Insaf,21007,,
PP-154,Salma Naeem,Independent,10,,
PP-154,Sarfraz Asghar Bhutta,Independent,6,,
PP-154,Syed Ajmal Hussain Naqvi,Independent,126,,
PP-154,Syed Ali Abbas Bukhari,Independent,5,,
PP-154,Syed Ihsan Ullah Waqas,Jamaat-e-Islami Pakistan,7905,,
PP-154,Syed Zaeem Hussian Qadri,Pakistan Muslim League (N),37472,,
PP-154,Usman Rafiq Awan,Independent,194,,
PP-155,Abdul Gafoor,Independent,8,,
PP-155,Ahtisham Hussain,Independent,5879,,
PP-155,Allama Muhammad Munir Qadri,Jamiat Ulama-e-Pakistan (Noorani),74,,
PP-155,Awais Younas,Independent,28,,
PP-155,Baqar Bilal Hussain,Awami Muslim League Pakistan,30,,
PP-155,Boota Mesih,Independent,48,,
PP-155,Ch Allah Ditta Hira,Independent,8,,
PP-155,Ch M Shahid Iqbal,Independent,14,,
PP-155,Ch Mashooq Hussain,Independent,0,,
PP-155,Ch Nasir Ahmad,Independent,9,,
PP-155,Ch Saleem Ali,Independent,4,,
PP-155,Ehsan Ali Bhatti,Independent,7,,
PP-155,Engineer Zaki Uddin Sheikh,Jamaat-e-Islami Pakistan,207,,
PP-155,Faisal Saud Bhatti,Markazi Jamiat Mushaikh Pakistan,0,,
PP-155,Feran Naro,Independent,52,,
PP-155,Hafiz Farhat Abbas,Pakistan Tehreek-e-Insaf,42942,,
PP-155,Haji Abbas Ali Bhatti,Pakistan Muslim League (J),322,,
PP-155,Haji Allah Rakha,Independent,15,,
PP-155,Khidmat Ali,Independent,38,,
PP-155,Lt.Col Muhammad Imtiaz Ul Hassan,Independent,142,,
PP-155,Main Naseer Ahmad,Pakistan Muslim League (N),62838,,
PP-155,Main Tariq Mahmood,Independent,11,,
PP-155,Maj.(R) Javed Zameer Ahmad,Aalay Kalam Ullah Farman Rasool (saw),1,,
PP-155,Maqsood Ahmad Malik,Independent,36,,
PP-155,Mian Rashid Ali,Muttahida Qaumi Movement Pakistan,15,,
PP-155,Mrs. Rukhsana Yasmin Mehmoob,Independent,0,,
PP-155,Muhammad Arshaf Bhatti,Pakistan Peoples Party Parliamentarians,4590,,
PP-155,Muhammad Safeer Sulehri,Independent,182,,
PP-155,Muhammad Shahid,Independent,43,,
PP-155,Muhammad Yousaf Bhatti,Independent,1285,,
PP-155,Naeem Ul Haq,Independent,7,,
PP-155,Rana Muhammad Tanveer,Tehreek-e-Tahafuze Pakistan,1703,,
PP-155,Saif Elahi Alias - Baba Bholi,Independent,5,,
PP-155,Shahbaz Rahim,Independent,17,,
PP-155,Sheikh Irshad Mahmood,Independent,5,,
PP-155,Syed Ahmed Ali Shah Gilani,Independent,24,,
PP-155,Syed Mahmood Ahmad Gilani,Independent,3,,
PP-155,Umer Draz,Independent,25,,
PP-155,Yasoob Raja Bhatti,All Pakistan Muslim League,4,,
PP-156,Ahsan Rasheed,Pakistan Tehreek-e-Insaf,38582,,
PP-156,Amjad Siddique Ghouri,Christian Progressive Movement,324,,
PP-156,Asim Mobeen Qureshi,Independent,171,,
PP-156,Ch Allah Ditta Hira,Independent,9,,
PP-156,Ch Muhammad Ashraf,Independent,2,,
PP-156,Ch Naeem Ghuman,Awami Muslim League Pakistan,160,,
PP-156,Ch Saleem Ali,Independent,2,,
PP-156,Ch yaseen Sohail,Pakistan Muslim League (N),47477,,
PP-156,Fahat Yaseen Malik,Tehreek-e-Pasmanada Awam Pakistan,14,,
PP-156,hafiz Shabir Hussain Fridi,Jamiat Ulama-e-Pakistan (Noorani),8558,,
PP-156,Iftikhar Ahmad Niazi,Pakistan Peoples Party Parliamentarians,2641,,
PP-156,Irfan Moaviaya,MUTAHIDA DEENI MAHAZ,483,,
PP-156,Maj.(R) Javed Zameer Ahmed,Aalay Kalam Ullah Farman Rasool (saw),37,,
PP-156,Maj.(R) Khuda Dad Ch(KD),Independent,319,,
PP-156,Mian Bahadur Ali,Independent,85,,
PP-156,Mian Muhammad Aslam Advocate,Independent,0,,
PP-156,Mubarik Aftab Gill,Independent,961,,
PP-156,Muhammad Ibrahim,Independent,12,,
PP-156,Muhammad Nadeem,Independent,3,,
PP-156,Muhammad Ramzan Khan Naizi,Independent,5,,
PP-156,Muhammad Safeer Sulehri,Independent,27,,
PP-156,Muhammad Tariq Siddiqi Advocate,Independent,2,,
PP-156,Munawar Qadir,Independent,572,,
PP-156,Nazir Hussain,Independent,10,,
PP-156,Raja Hassan Akhtar,Tehreek-e-Tahafuze Pakistan,54,,
PP-156,Raja Mushtaq Amir,Independent,4,,
PP-156,Robson Gill Tabassum,Independent,4,,
PP-156,Tahir Bhai,Pakistan Sunni Tehreek,70,,
PP-156,Tasneem Bari Saleemi,Independent,17,,
PP-156,Waqar Nadeem Warraich,Jamaat-e-Islami Pakistan,682,,
PP-157,AGHA MUHAMMAD ALI KHAN,Muttahida Qaumi Movement Pakistan,17,,
PP-157,ASIM AZIZ ADVOCATE,Independent,3,,
PP-157,BABAR SOHAIL BUTT LAKHODAIR,Millat Party,0,,
PP-157,Babar Sohail Butt Lakhodair,Pakistan Peoples Party Parliamentarians,13237,,
PP-157,BOOTEY KHAN,Istehkaam-e-Pakistan Movement Party,57,,
PP-157,CH ABDUL JABBAR KAMBOH,Independent,6,,
PP-157,CH MUHAMMAD IJAZ,Awami Muslim League Pakistan,11,,
PP-157,CH MUHAMMAD SARFARAZ MANAWAN,Independent,2539,,
PP-157,DR NASIR MAHMOOD,Independent,97,,
PP-157,ENGINEER RANA INAM,Independent,262,,
PP-157,HAMID SARWAR,Pakistan Tehreek-e-Insaf,20721,,
PP-157,IFTIKHAR ALI,Independent,72,,
PP-157,JAVAID ANWER AWAN,Independent,1,,
PP-157,MALIK ALTAF HUSSAIN AWAN,Independent,5,,
PP-157,MALIK SHOUKAT ALI,Independent,59,,
PP-157,MEHMOOD QALANDAR,Pakistan Qaumi Party,32,,
PP-157,MIAN MUHAMMAD AMIR KHALIL,Jamaat-e-Islami Pakistan,4683,,
PP-157,MUHAMMAD ANWAR,Independent,25,,
PP-157,MUHAMMAD SHAHBAZ REHMANI,Independent,21,,
PP-157,MUHAMMAD TAJAMMAL HUSSAIN,Pakistan Muslim League (N),45947,,
PP-157,MUHAMMAD TARIQ ALI,Independent,8,,
PP-157,RANA MUHAMMAD IMRAN SADIQ BAHU,Independent,69,,
PP-157,RANA SAJID SARWAR,Independent,33,,
PP-157,SHAMSHAD ALTAF,Independent,218,,
PP-157,SHEIKH MUHAMMAD ASIF,Independent,10,,
PP-158,Advocate Ch Shahid Mahmood Dogran,Independent,30,,
PP-158,Agha Muhammad Ali Khan,Muttahida Qaumi Movement Pakistan,17,,
PP-158,Asif Ali Malik Advocate,Independent,411,,
PP-158,Ch Ameer Ahmad Myo,Independent,148,,
PP-158,Ch Ghulam Zain Ul Abidin,Independent,15689,,
PP-158,Ch mushtaq hussain muaviah,Independent,46,,
PP-158,Ch Tahir majeed myo,Pakistan Tehreek-e-Insaf,8953,,
PP-158,Chaudhry Amir Zaheer Mayo,Independent,19,,
PP-158,Col r shoukat ali,Independent,80,,
PP-158,Gulam Rasool,Independent,25,,
PP-158,Javaid Anwer Awan,Independent,28,,
PP-158,Malik Atif Ata Awan,Independent,10,,
PP-158,Malik babar bilal saeed dogar,Independent,5,,
PP-158,Malik Ghulam Habib Awan,Pakistan Muslim League (N),35130,,
PP-158,Malik shahzad yousaf awan,Independent,11,,
PP-158,Malik Usman Hamza Awan,Independent,100,,
PP-158,Molana Muhammad Mushtaq,Jamiat Ulama-e-Islam (F),2119,,
PP-158,Muhammad faisal javed,Independent,22,,
PP-158,Muhammad javaid iqbal,Independent,123,,
PP-158,Muhammad Rafiq,Independent,77,,
PP-158,Naveed Ashiq Diyal,Pakistan Peoples Party Parliamentarians,18182,,
PP-158,Qari Muhammad Islam,Independent,77,,
PP-158,Rubina Kousar,Istehkaam-e-Pakistan Movement Party,64,,
PP-158,Sadia Shabbir,Independent,25,,
PP-158,Shahid Umar,Independent,23,,
PP-158,Shair Alam,Independent,179,,
PP-158,Sohail Shaukat Butt,Independent,102,,
PP-158,Syed Ahmad Ali Shah Gillani,Independent,5,,
PP-158,Umar Hayat Bajwa,Jamaat-e-Islami Pakistan,3195,,
PP-158,Zulfiqar Ali Awan,Independent,29,,
PP-159,ABDUL HAMEED,Independent,16,,
PP-159,ABDUL KHALIQ SHAMAS,Independent,44,,
PP-159,ABDUL QAYYUM,Independent,571,,
PP-159,AFZAAL AZEEM PAHAT,Independent,9,,
PP-159,AHMAD JAMEEL,Independent,283,,
PP-159,AKHTAR HUSSAIN,Independent,5,,
PP-159,ALI IMTIAZ,Pakistan Tehreek-e-Insaf,19350,,
PP-159,ALLAH DITTA HEERA,Independent,21,,
PP-159,AMIR SAMUEL,Independent,34,,
PP-159,AMJAD SHAHAB,Independent,16,,
PP-159,ASIF JAVED CHAUDHRY,Independent,7,,
PP-159,BAQIR BILAL HUSSAIN,Awami Muslim League Pakistan,118,,
PP-159,CHAUDHRY MUHAMMAD YAQOOB,Independent,889,,
PP-159,CHAUDHRY SALEEM ALI,Independent,100,,
PP-159,CHAUDHRY ZAHID AKRAM,Independent,60,,
PP-159,GHULAM HUSSAIN,Independent,1928,,
PP-159,GHULAM MUSTAFA,Independent,530,,
PP-159,IRFAN SALEEM MALIK,Independent,9,,
PP-159,JAMEEL MASIH KHOKHAR,Independent,394,,
PP-159,KHALID HUSSAIN,Independent,1337,,
PP-159,MALIK ASGHAR ALI AWAN,Independent,9,,
PP-159,MALIK RIAZ AHMAD MANSHA,Independent,51,,
PP-159,MIAN MUHAMMAD SHEHBAZ SHARIF,Pakistan Muslim League (N),60603,,
PP-159,MUHAMMAD YOUSAF,Independent,39,,
PP-159,MUHAMMAD ABBAS,Independent,649,,
PP-159,MUHAMMAD ASIF,Pakistan Peoples Party Parliamentarians,6108,,
PP-159,MUHAMMAD FAROOQ,Independent,72,,
PP-159,MUHAMMAD IJAZ AWAN,Independent,11,,
PP-159,MUHAMMAD IQBAL,Muttahida Qaumi Movement Pakistan,21,,
PP-159,MUHAMMAD IRSHAD,All Pakistan Muslim League,61,,
PP-159,MUHAMMAD LIAQAT,Jamiat Ulama-e-Islam (F),1899,,
PP-159,MUHAMMAD NAWAZ AWAN,Independent,28,,
PP-159,MUHAMMAD SAEED AHMAD,Independent,24,,
PP-159,MUHAMMAD SARWAR,Independent,3096,,
PP-159,NADEEM IQBAL PAHAT,Independent,206,,
PP-159,NASEEM AKHTAR,Independent,10,,
PP-159,RANA IQBAL HUSSAIN,Independent,28,,
PP-159,RAZIA BIBI,Independent,9,,
PP-159,REHMAT ELLAHI,Independent,129,,
PP-159,SAIMA RAFIQ,Independent,12,,
PP-159,SHAFAQAT ALI,Karwan-i-Millat Pakistan,261,,
PP-159,WAHID IQBAL,Jamiat Ulama-e-Pakistan (Noorani),148,,
PP-159,YASIR TUFAIL,Independent,49,,
PP-159,ZAHID ATEEQ CHAUDHRY,Independent,5,,
PP-160,Abdul Rasheed Bhatti,Independent,64,,
PP-160,Akraam Ullah Naqshbandi,Independent,42,,
PP-160,Allama Muhammad Abid Jalali,Independent,1656,,
PP-160,Babar Iqbal Bhatti,Independent,47,,
PP-160,Ch. Amjad Ali Jutt,Independent,35,,
PP-160,Ch. Tariq Mehmood Sindhu,Pakistan Peoples Party Parliamentarians,4332,,
PP-160,ChudharyImran Akhter,Independent,11,,
PP-160,Doctor Asghar Ali Bhatti,Majlis-e-Wahdat-e-Muslimeen Pakistan,116,,
PP-160,Fozia Khalil,Muttahida Qaumi Movement Pakistan,61,,
PP-160,Jamil Asghar Bhatti,Independent,23,,
PP-160,Khawaja Asim Wazir,Independent,17,,
PP-160,Mahir Shahid Sheikh,Independent,23,,
PP-160,Malik Jahangir Hussain Bara,Jamaat-e-Islami Pakistan,10714,,
PP-160,Malik Muhammad Zaman Khan Khokhar,Independent,18,,
PP-160,Malik Nadeem Abbass Bara,Independent,404,,
PP-160,Malik Naeem Abbass Khokhar,Independent,50,,
PP-160,Malik Saif Ul Malook Khokhar,Pakistan Muslim League (N),71677,,
PP-160,Malik Zaheer Abbass Khokhar,Pakistan Tehreek-e-Insaf,59486,,
PP-160,Maryam Ashraf,All Pakistan Muslim League,64,,
PP-160,Mian Muhammad Jamil,Independent,7,,
PP-160,Mirza Ghafoor Ali Urf DC,Independent,13,,
PP-160,Muhammad Anas Vehedy,Independent,88,,
PP-160,Muhammad Fiaz Bhatti,Pakistan Muhafiz Watan Party,63,,
PP-160,Muhammad Mirza Javed,Independent,7,,
PP-160,Muhammad Shehzad Anjum,Independent,58,,
PP-160,Munsif Ali,Independent,2,,
PP-160,Nokar Hussain,Tehreek-e-Pasmanada Awam Pakistan,81,,
PP-160,Omer Chaudhary,Independent,7,,
PP-160,Rana Javed Omer,Independent,12,,
PP-160,Rana Muhammad Dastgir Advocate,Awami Justice Party,15,,
PP-160,Rao Muhammad Irshad,Independent,16,,
PP-160,Sarfraz Asghar Bhutta,Independent,8,,
PP-160,Shahzad Ali Akber,Independent,153,,
PP-160,Sohail Abbass Soho,Tehreek-e-Tahafuze Pakistan,76,,
PP-160,Yasir Masood Khan,Independent,41,,
PP-160,Zaheer-Ud-Din Baber,MUTAHIDA DEENI MAHAZ,57,,
PP-161,Abdul rasheed bhatti,Independent,14569,,
PP-161,Chaudhary Khalid Mahmood Gujjar,Pakistan Tehreek-e-Insaf,18181,,
PP-161,Chudhary Saleem Ladi,Independent,800,,
PP-161,Chudhary Shabbir Ahmad Gujjar,Independent,470,,
PP-161,Doctor Amir Jilal,Independent,9,,
PP-161,Malik ashfaq hussain,Independent,5,,
PP-161,Malik khaddam hussain,Independent,27,,
PP-161,Malik zia,Independent,33,,
PP-161,Mian muhammad shahbaz sharif,Pakistan Muslim League (N),60311,,
PP-161,Mian zahoor ahmad watoo,Independent,160,,
PP-161,Moshin Iqbal bhatti,Independent,103,,
PP-161,Muhammad fiaz,Independent,12,,
PP-161,Muhammad Ramzan,Independent,257,,
PP-161,Muhammad shahzad anjum,Independent,32,,
PP-161,Omar chudhary,Independent,51,,
PP-161,Rai nasir ali,Majlis-e-Wahdat-e-Muslimeen Pakistan,1068,,
PP-161,Rana Jved Umer,Independent,28,,
PP-161,Rana Muhammad Sajjad Afzal Advocate,Independent,100,,
PP-161,Shabbir hussain,Independent,180,,
PP-161,shahid noor,Muttahida Qaumi Movement Pakistan,24,,
PP-161,Shaukat ali dogar,Pakistan Peoples Party Parliamentarians,1826,,
PP-161,Tariq saeed,Independent,1184,,
PP-162,CH FARHAN SHOUKAT HANJRA,Jamaat-e-Islami Pakistan,523,,
PP-162,CH LIAQAT ALI DAGRA,Independent,12573,,
PP-162,CH USMAN NISAR PUNNO,Pakistan Peoples Party Parliamentarians,6206,,
PP-162,HAFIZ MUHAMMAD AFZAAL,Jamiat Ulama-e-Islam (F),701,,
PP-162,HAFIZ TAYYAB ZAMAN DHILLON,Pakistan Tehreek-e-Insaf,8171,,
PP-162,IJAZ AHMAD SEHOLE,Independent,16523,,
PP-162,MUHAMMAD ALI RIAZ,Independent,230,,
PP-162,MUHAMMAD GULFAM KOROTANA,Independent,10,,
PP-162,MUHAMMAD HANIF,Muttahida Qaumi Movement Pakistan,117,,
PP-162,MUHAMMAD KHURRAM GULFAM,Pakistan Muslim League (N),28019,,
PP-162,RASHID NAZIR CHOHAN,Pakistan Falah Party,316,,
PP-162,SAITH ABDUL KHALIQ,All Pakistan Muslim League,15,,
PP-162,ZUBAIR RASOOL SEHOLE,Independent,390,,
PP-163,Abid ali betho,Independent,35,,
PP-163,Amir ahmad gujjar,Pakistan Tehreek-e-Insaf,8167,,
PP-163,Ch mushtaq ahmad gujjar,Pakistan Muslim League,8327,,
PP-163,Khurram ijaz chattah,Pakistan Muslim League (N),40772,,
PP-163,Mian abdul rouf,Independent,22,,
PP-163,Muhammad ashiq mughal,Independent,44,,
PP-163,Muhammad saeed butt,Independent,92,,
PP-163,Rana iftikhar hussain,Independent,315,,
PP-163,Rana ijaz hussain,Independent,13807,,
PP-163,sajjad hussain chheena,Independent,20,,
PP-163,Shahbir hussain sroya,Jamaat-e-Islami Pakistan,616,,
PP-163,Sultan mehmood,Muttahida Qaumi Movement Pakistan,174,,
PP-164,Abdul Qayyoom,Independent,59,,
PP-164,Ali Abbass,Pakistan Muslim League,18153,,
PP-164,Amjad Ali Sajid,Jamaat-e-Islami Pakistan,5710,,
PP-164,Asghar Mahmood Chaudhry,Independent,45,,
PP-164,Chaudhry Muhammad Boota,Independent,1237,,
PP-164,Chaudhry Muhammad Shahbaz Gujjar,Independent,157,,
PP-164,Chaudhry Muhammad Shahzad Gujjar,Independent,171,,
PP-164,Chaudhry Muhammad Shahzad Gujjar,Millat Party,0,,
PP-164,Haji Khalid Mahmood Awan,Independent,437,,
PP-164,Hasan Raza Khokhar Advocate,Independent,34,,
PP-164,Mian Muhammad Ismaeel Naqshbandi,Independent,53,,
PP-164,Mudassar Ameen,Independent,110,,
PP-164,Muhammad Ayyub Jatt,Independent,1428,,
PP-164,Muhammad Ishfaq Chaudry,Pakistan Tehreek-e-Insaf,12913,,
PP-164,Muhammad Nasif Awan,Jamiat Ulama-e-Islam (F),60,,
PP-164,Nasir Mahmood Chaudhry,Tehreek-e-Pasmanada Awam Pakistan,153,,
PP-164,Niaz Ahmad Chaudhry,Muttahida Qaumi Movement Pakistan,173,,
PP-164,Pir Muhammad Ashraf Rasool,Pakistan Muslim League (N),45425,,
PP-164,Rana Muhammad Aslam,Independent,77,,
PP-164,Rana Usman khan,Awami Warkers Party,175,,
PP-164,Shahzad Hussain Bhatti,Independent,19,,
PP-164,Syed Qanbar Abbass Advocate,Independent,23,,
PP-164,Tanveer Hafiz Advocate,Independent,87,,
PP-164,Umar Hayat Anjum,Millat Party,0,,
PP-164,Umer Hayat Anjum,Independent,13,,
PP-165,Ali Asghar Manda,Independent,37741,,
PP-165,Arshad Mahmood Manda,Independent,27,,
PP-165,Bilal Iftikhar Bhangu,Pakistan Tehreek-e-Insaf,7310,,
PP-165,Faisal Hussain Bhatti,Independent,1,,
PP-165,Hafiz Sajid Iqbal,Jamaat-e-Islami Pakistan,407,,
PP-165,Imran Raiz,Pakistan Muslim League (F),17,,
PP-165,Javed Muhamood Malik,Independent,31,,
PP-165,Jehanzeb Rao,Independent,10,,
PP-165,Malik Jamil,Independent,23,,
PP-165,Malik Muhammad iqbal Jora,Independent,10,,
PP-165,Mian Abdul Rauf,Independent,8,,
PP-165,Mian Muhammad Usman Ali,Independent,0,,
PP-165,Muhammad Khalil Rana,Jamiat Ulama-e-Islam (F),36,,
PP-165,Muhammad Usman,Independent,13,,
PP-165,Rana Abbass Ali Khan,Pakistan Peoples Party Parliamentarians,10528,,
PP-165,Rana Arshad Ali Khan,Independent,111,,
PP-165,Sahabzada Mian Saeed Ahmad Sharqpuri,Pakistan Muslim League (N),33073,,
PP-166,Ahmad Sher Virk,Independent,41,,
PP-166,Akhtar Ali,All Pakistan Muslim League,817,,
PP-166,Ch Ghulam Sarwar,Awami Muslim League Pakistan,81,,
PP-166,Ch Mairaj Khalid Gujjar,Pakistan Tehreek-e-Insaf,9063,,
PP-166,Faiz Ur Rasool,Independent,21,,
PP-166,Faizan Khalid Virk,Pakistan Muslim League (N),22709,,
PP-166,Ghafoor Hussain Gujjar,Independent,179,,
PP-166,Haji Falak Sher,Pakistan Peoples Party Parliamentarians,6285,,
PP-166,Iftikhar Ali,Independent,155,,
PP-166,Imran Ali Virk,Muttahida Qaumi Movement Pakistan,498,,
PP-166,Imran Faisal,Independent,18,,
PP-166,Javaid Iqbal,Independent,39,,
PP-166,Kamar Ul Zaman,Independent,54,,
PP-166,Khalid Mehmood,Independent,15,,
PP-166,Khalid Mehmood,Independent,225,,
PP-166,Khalil Ahmad Virk,Independent,34,,
PP-166,Malik Ishtiaq Ahmad Dogar,Independent,12510,,
PP-166,Malik Nadir Ali Khokhar,Independent,3728,,
PP-166,Maqsood Begam,Independent,46,,
PP-166,Mehboob Ishaq Kamboh,Tehreek-e-Tahafuze Pakistan,3795,,
PP-166,Mian Mushtaq Ahmad,Independent,19,,
PP-166,Mian Rashid,Independent,9,,
PP-166,Muhammad Abubakar Virk,Independent,26,,
PP-166,Muhammad Akmal Minhas Khan,Independent,54,,
PP-166,Muhammad Azhar Nawaz Khan,Independent,16,,
PP-166,Muhammaed Nawaz,Jamaat-e-Islami Pakistan,1082,,
PP-166,Mumtaz Mehmood Khan,Independent,10577,,
PP-166,Munawar Hussain Manj,Independent,52,,
PP-166,Nadeem Akhtar Urf Tariq Nadeem Dogar,Independent,43,,
PP-166,Rana Asad Ullah Khan,Independent,9815,,
PP-166,Saeeda Gulnar Bukhari,Independent,27,,
PP-166,Sardar Muhammad Wasif Dogar,Independent,20,,
PP-166,Seith Muhammad Ashraf Rubani,Independent,97,,
PP-166,Shahbaz Ahmad,Jamiat Ulama-e-Pakistan (Noorani),62,,
PP-166,Shakeela Hameed,Pakistan Muhafiz Watan Party,293,,
PP-166,Tahir Saeed Kujjar,Independent,50,,
PP-167,Abdul Jabbar Mughal,Independent,189,,
PP-167,Akmal Azeem Virk,Independent,46,,
PP-167,Ali Mumtaz Dhudi,All Pakistan Muslim League,25,,
PP-167,Amjad Nazeer Butt,Independent,15,,
PP-167,Atta Ullah Virk,Independent,8,,
PP-167,Attiya Idrees,Independent,91,,
PP-167,Ch Shakeel Atta Ullah Virk,Independent,87,,
